ID,Aname,AisMale,Aage,Aheight,Aweight,AtimePro,AtimeUFC,Awins,Alosses,AwinStk,AwinGra,AwinDec,AwinOtr,AlossStk,AlossGra,AlossDec,AlossOtr,Al3Wins,Al3Losses,Al3WinStk,Al3WinGra,Al3WinDec,Al3WinOtr,Al3LossStk,Al3LossGra,Al3LossDec,Al3LossOtr,AufcCount,AavgLength,Astreak,Bname,BisMale,Bage,Bheight,Bweight,BtimePro,BtimeUFC,Bwins,Blosses,BwinStk,BwinGra,BwinDec,BwinOtr,BlossStk,BlossGra,BlossDec,BlossOtr,Bl3Wins,Bl3Losses,Bl3WinStk,Bl3WinGra,Bl3WinDec,Bl3WinOtr,Bl3LossStk,Bl3LossGra,Bl3LossDec,Bl3LossOtr,BufcCount,BavgLength,Bstreak,Event,Result,ResultBy,ResultIn
Anthony Johnson vs. Rich Clementi | UFC 76 - Knockout,Anthony Johnson,1,8600,74,205,400,102,4,0,2,0,2,0,0,0,0,0,3,0,1,0,2,0,0,0,0,0,1,320,4,Rich Clementi,1,11497,69,155,2905,1667,28,12,12,11,5,0,2,4,4,0,2,1,0,2,0,0,0,0,1,0,4,443,1,UFC 76 - Knockout,0,2,1
Danny Castillo vs. Tony Ferguson | UFC 177 - Dillashaw vs. Soto,Tony Ferguson,1,11157,72,155,2331,1183,15,3,10,3,2,0,0,1,2,0,2,1,1,1,0,0,0,0,1,0,6,430,2,Danny Castillo,1,12789,69,155,2484,1276,17,6,7,3,7,0,2,2,2,0,2,1,1,0,1,0,0,0,1,0,10,534,1,UFC 177 - Dillashaw vs. Soto,1,0,0
Andrew Craig vs. Cezar Ferreira | UFC Fight Night 44 - Swanson vs. Stephens,Cezar Ferreira,1,10725,73,185,2617,735,7,3,3,2,2,0,2,0,0,0,2,1,0,1,1,0,1,0,0,0,4,348,-1,Andrew Craig,1,10391,73,170,1498,847,9,2,3,1,5,0,0,1,1,0,1,2,0,0,1,0,0,1,1,0,5,800,-1,UFC Fight Night 44 - Swanson vs. Stephens,1,0,0
Diego Brandao vs. Jim Hettes | UFC on Fox 15 - Machida vs. Rockhold,Diego Brandao,1,10188,67,145,3486,1232,18,10,8,4,4,0,5,1,3,0,1,2,0,0,1,0,2,0,0,0,7,438,-2,Jim Hettes,1,10175,69,145,2136,1343,11,2,0,10,1,0,1,0,1,0,1,2,0,1,0,0,1,0,1,0,5,388,-1,UFC on Fox 15 - Machida vs. Rockhold,1,1,1
Josh Koscheck vs. Paulo Thiago | UFC 95 - Sanchez vs. Stevenson,Paulo Thiago,1,10254,71,170,1330,0,10,0,1,7,2,0,0,0,0,0,3,0,1,1,1,0,0,0,0,0,0,443,10,Josh Koscheck,1,11406,70,170,1876,1414,12,3,4,3,5,0,0,1,2,0,2,1,1,0,1,0,0,0,1,0,13,619,1,UFC 95 - Sanchez vs. Stevenson,1,1,1
Matt Lindland vs. Murilo Bustamante | UFC 37 - High Impact,Matt Lindland,1,11681,72,185,1901,510,7,0,4,1,1,0,0,0,0,0,3,0,1,0,1,0,0,0,0,0,4,570,7,Murilo Bustamante,1,13068,73,185,3879,756,8,1,5,2,1,0,0,0,1,0,2,1,1,0,1,0,0,0,1,0,3,645,1,UFC 37 - High Impact,0,2,1
John Albert vs. Yaotzin Meza | UFC on Fox 8 - Johnson vs. Moraga,Yaotzin Meza,1,11861,69,145,2646,224,19,8,4,6,8,0,3,3,2,0,1,2,0,0,1,0,2,0,0,0,1,473,-1,John Albert,1,9784,69,135,2311,602,6,4,4,2,0,0,0,4,0,0,0,3,0,0,0,0,0,3,0,0,4,209,-3,UFC on Fox 8 - Johnson vs. Moraga,1,2,1
Brian Stann vs. Jorge Santiago | UFC 130 - Rampage vs. Hamill,Brian Stann,1,11203,73,185,1968,770,10,3,7,1,2,0,1,1,1,0,2,1,1,1,0,0,0,0,1,0,6,408,2,Jorge Santiago,1,11188,73,170,3129,1795,23,8,9,12,2,0,5,0,3,0,2,1,1,0,1,0,1,0,0,0,3,455,2,UFC 130 - Rampage vs. Hamill,1,1,1
Johnny Bedford vs. Louis Gaudinot | UFC - The Ultimate Fighter 14 Finale,Louis Gaudinot,1,9958,63,125,960,0,5,1,2,1,2,0,0,0,1,0,3,0,1,1,1,0,0,0,0,0,0,432,4,Johnny Bedford,1,10558,69,135,1897,0,17,9,4,8,4,0,1,8,0,0,2,1,1,1,0,0,1,0,0,0,0,348,1,UFC - The Ultimate Fighter 14 Finale,0,1,1
Chris Leben vs. Derek Brunson | UFC 155 - Dos Santos vs. Velasquez 2,Chris Leben,1,11849,71,185,3703,3703,22,8,12,5,5,0,3,2,3,0,1,2,1,0,0,0,2,0,0,0,23,483,-1,Derek Brunson,1,10587,73,186,952,0,9,2,5,2,2,0,1,0,1,0,1,2,0,0,1,0,1,0,1,0,0,312,-2,UFC 155 - Dos Santos vs. Velasquez 2,0,0,0
Mike Wilkinson vs. Niklas Backstrom | UFC Fight Night 53 - Nelson vs. Story,Mike Wilkinson,1,9881,68,145,1883,658,8,1,2,4,2,0,0,1,0,0,2,1,0,0,2,0,0,1,0,0,2,406,-1,Niklas Backstrom,1,9174,72,145,1799,126,8,0,3,2,2,0,0,0,0,0,3,0,1,1,0,0,0,0,0,0,1,452,8,UFC Fight Night 53 - Nelson vs. Story,1,1,1
Jim Miller vs. Kamal Shalorus | UFC 128 - Shogun vs. Jones,Kamal Shalorus,1,12257,68,155,1078,0,7,0,4,1,2,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,655,7,Jim Miller,1,10063,68,155,1946,882,19,2,2,11,6,0,0,0,2,0,3,0,0,1,2,0,0,0,0,0,9,549,6,UFC 128 - Shogun vs. Jones,0,1,1
Chris Wilson vs. Jon Fitch | UFC 82 - Pride of a Champion,Chris Wilson,1,11225,73,155,1540,1491,15,4,7,6,2,0,0,1,3,0,3,0,1,1,1,0,0,0,0,0,1,393,4,Jon Fitch,1,10963,72,170,2058,880,18,2,7,4,7,0,1,1,0,0,3,0,0,2,1,0,0,0,0,0,7,520,15,UFC 82 - Pride of a Champion,0,0,0
Dennis Bermudez vs. Jim Hettes | UFC 171 - Hendricks vs. Lawler,Dennis Bermudez,1,9954,66,145,1590,833,12,3,3,2,7,0,0,3,0,0,3,0,0,0,3,0,0,0,0,0,6,513,5,Jim Hettes,1,9776,69,145,1737,944,11,1,0,10,1,0,0,0,1,0,2,1,0,1,1,0,0,0,1,0,4,356,1,UFC 171 - Hendricks vs. Lawler,1,1,1
Angela Magana vs. Tecia Torres | UFC - The Ultimate Fighter 20 Finale,Tecia Torres,0,9249,61,115,797,0,4,0,0,0,4,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,900,4,Angela Magana,0,11455,61,115,2821,0,11,6,2,6,3,0,0,4,2,0,1,2,0,1,0,0,0,1,1,0,0,418,-2,UFC - The Ultimate Fighter 20 Finale,1,0,0
Johnny Walker vs. Justin Ledet | UFC Fight Night 144 - Assuncao vs. Moraes 2,Justin Ledet,1,11084,76,205,3031,910,9,1,2,4,2,0,0,0,1,0,2,1,0,1,1,0,0,0,1,0,4,458,-1,Johnny Walker,1,9805,77,205,1876,77,15,3,11,1,1,0,2,1,0,0,3,0,2,0,1,0,0,0,0,0,1,240,7,UFC Fight Night 144 - Assuncao vs. Moraes 2,0,1,1
Forrest Griffin vs. Stephan Bonnar | UFC 62 - Liddell vs. Sobral,Forrest Griffin,1,9918,75,205,1764,504,12,3,4,5,3,0,1,0,2,0,2,1,1,1,0,0,0,0,1,0,4,420,-1,Stephan Bonnar,1,10736,75,205,1750,504,10,3,1,6,3,0,1,0,2,0,2,1,0,1,1,0,0,0,1,0,5,417,-1,UFC 62 - Liddell vs. Sobral,1,0,0
Cody Garbrandt vs. Thomas Almeida | UFC Fight Night 88 - Almeida vs. Garbrandt,Thomas Almeida,1,9069,67,135,1643,568,20,0,16,3,1,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,4,275,20,Cody Garbrandt,1,9093,67,135,1247,512,8,0,7,0,1,0,0,0,0,0,3,0,2,0,1,0,0,0,0,0,3,387,8,UFC Fight Night 88 - Almeida vs. Garbrandt,0,1,1
Demetrious Johnson vs. Kyoji Horiguchi | UFC 186 - Johnson vs. Horiguchi,Kyoji Horiguchi,1,8961,65,125,1812,553,15,1,9,1,5,0,0,0,1,0,3,0,1,0,2,0,0,0,0,0,4,554,9,Demetrious Johnson,1,10482,63,135,2919,1540,21,2,4,8,9,0,0,0,2,0,3,0,1,1,1,0,0,0,0,0,11,768,7,UFC 186 - Johnson vs. Horiguchi,0,2,1
James Krause vs. Jamie Varner | UFC 173 - Barao vs. Dillashaw,Jamie Varner,1,10757,68,155,4076,2828,21,9,9,9,2,0,1,4,4,0,1,2,0,0,1,0,1,0,1,0,7,498,-2,James Krause,1,10216,74,155,2369,343,20,5,5,10,2,0,1,2,2,0,2,1,0,1,1,0,1,0,0,0,2,357,-1,UFC 173 - Barao vs. Dillashaw,0,1,1
Dustin Poirier vs. Joseph Duffy | UFC 195 - Lawler vs. Condit,Dustin Poirier,1,9844,69,155,2422,1827,18,4,9,6,3,0,1,1,2,0,2,1,2,0,0,0,1,0,0,0,13,407,2,Joseph Duffy,1,10180,70,155,2835,294,14,1,4,9,1,0,0,1,0,0,3,0,2,1,0,0,0,0,0,0,2,265,4,UFC 195 - Lawler vs. Condit,1,0,0
Liz Carmouche vs. Ronda Rousey | UFC 157 - Rousey vs. Carmouche,Ronda Rousey,0,9519,66,135,699,0,6,0,0,6,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,76,6,Liz Carmouche,0,10597,66,125,1078,0,8,2,5,2,1,0,0,1,1,0,2,1,1,1,0,0,0,0,1,0,0,529,2,UFC 157 - Rousey vs. Carmouche,1,2,1
Rafael Natal vs. Tim Kennedy | UFC Fight Night 31 - Fight for the Troops 3,Tim Kennedy,1,12485,71,185,4450,123,16,4,7,6,3,0,1,0,3,0,2,1,0,1,1,0,0,0,1,0,1,523,2,Rafael Natal,1,11274,72,185,3106,1148,17,4,3,8,5,0,3,0,1,0,3,0,0,1,2,0,0,0,0,0,8,540,3,UFC Fight Night 31 - Fight for the Troops 3,1,1,1
Jack Hermansson vs. Thales Leites | UFC 224 - Nunes vs. Pennington,Jack Hermansson,1,10928,73,185,2856,616,16,4,10,3,3,0,1,2,1,0,2,1,2,0,0,0,1,0,0,0,5,506,-1,Thales Leites,1,13397,73,185,5284,4200,27,8,4,15,8,0,0,1,7,0,1,2,0,0,1,0,0,0,2,0,19,593,-1,UFC 224 - Nunes vs. Pennington,1,1,1
Costas Philippou vs. Court McGee | UFC on FX 2 - Alves vs. Kampmann,Costas Philippou,1,11783,71,185,1394,350,9,2,5,1,3,0,0,0,2,0,2,1,1,0,1,0,0,0,1,0,3,570,2,Court McGee,1,9943,71,170,1800,623,14,1,5,4,4,0,0,0,1,0,3,0,0,2,1,0,0,0,0,0,3,547,8,UFC on FX 2 - Alves vs. Kampmann,1,0,0
Anthony Birchak vs. Ian Entwistle | UFC on Fox 13 - Dos Santos vs. Miocic,Ian Entwistle,1,10251,68,136,1596,168,8,2,1,6,0,1,1,1,0,0,2,1,0,2,0,0,1,0,0,0,1,108,-1,Anthony Birchak,1,10438,68,135,1988,0,11,1,3,6,2,0,0,1,0,0,3,0,1,1,1,0,0,0,0,0,0,369,5,UFC on Fox 13 - Dos Santos vs. Miocic,1,2,1
Darrell Horcher vs. Roosevelt Roberts | UFC - The Ultimate Fighter 28 Finale,Darrell Horcher,1,11448,70,154,3003,958,13,3,6,1,6,0,1,0,2,0,1,2,0,0,1,0,1,0,1,0,3,666,-1,Roosevelt Roberts,1,9058,73,155,769,0,6,0,3,3,0,0,0,0,0,0,3,0,2,1,0,0,0,0,0,0,0,194,6,UFC - The Ultimate Fighter 28 Finale,0,2,1
Jason Lambert vs. Wilson Gouveia | UFC 80 - Rapid Fire,Jason Lambert,1,11075,70,205,2526,686,23,6,15,4,3,0,2,2,1,0,2,1,2,0,0,0,1,0,0,0,5,354,1,Wilson Gouveia,1,10700,74,219,2254,574,9,4,4,4,1,0,3,0,1,0,3,0,0,3,0,0,0,0,0,0,4,367,3,UFC 80 - Rapid Fire,0,1,1
Pedro Rizzo vs. Tra Telligman | UFC 20 - Battle for the Gold,Tra Telligman,1,12507,74,233,1259,819,6,1,4,2,0,0,1,0,0,0,2,0,1,1,0,0,0,0,0,0,2,224,3,Pedro Rizzo,1,9135,73,244,923,203,7,0,5,1,1,0,0,0,0,0,3,0,2,0,1,0,0,0,0,0,2,410,7,UFC 20 - Battle for the Gold,0,1,1
Danny Castillo vs. John Cholish | UFC on Fox 3 - Diaz vs. Miller,John Cholish,1,10367,71,155,1680,147,8,1,3,4,1,0,0,1,0,0,3,0,1,2,0,0,0,0,0,0,1,571,8,Danny Castillo,1,11942,69,155,1637,429,13,4,6,3,4,0,1,2,1,0,2,1,1,0,1,0,0,0,1,0,4,470,2,UFC on Fox 3 - Diaz vs. Miller,0,0,0
Gilbert Aldana vs. Paul Buentello | UFC 57 - Liddell vs. Couture 3,Paul Buentello,1,11707,75,205,3220,364,21,9,15,6,0,0,4,4,1,0,2,1,1,1,0,0,1,0,0,0,3,243,-1,Gilbert Aldana,1,10390,73,250,645,0,5,0,2,0,0,0,0,0,0,0,3,0,2,0,0,0,0,0,0,0,0,44,5,UFC 57 - Liddell vs. Couture 3,1,1,1
Joe Doerksen vs. Tom Lawlor | UFC 113 - Machida vs. Shogun 2,Joe Doerksen,1,11928,72,186,4109,2086,44,12,9,30,5,0,5,3,4,0,3,0,1,1,1,0,0,0,0,0,6,382,5,Tom Lawlor,1,9855,72,205,1155,511,6,2,2,3,1,0,0,0,1,1,2,1,0,1,1,0,0,0,1,0,3,284,-1,UFC 113 - Machida vs. Shogun 2,1,2,1
Cain Velasquez vs. Travis Browne | UFC 200 - Tate vs. Nunes,Cain Velasquez,1,12400,73,241,3563,3003,13,2,11,0,2,0,1,1,0,0,2,1,2,0,0,0,0,1,0,0,13,446,-1,Travis Browne,1,12411,79,244,2709,2212,18,3,14,2,2,0,2,0,1,0,2,1,2,0,0,0,1,0,0,0,13,389,1,UFC 200 - Tate vs. Nunes,1,1,1
Alexis Davis vs. Jennifer Maia | UFC Fight Night 148 - Thompson vs. Pettis,Alexis Davis,0,12588,66,125,4368,2107,19,8,2,8,9,0,3,1,4,0,2,1,0,0,2,0,0,0,1,0,9,660,-1,Jennifer Maia,0,11125,64,125,3395,252,15,5,4,4,7,0,1,1,3,0,2,1,0,0,2,0,0,0,1,0,1,710,-1,UFC Fight Night 148 - Thompson vs. Pettis,0,0,0
Max Griffin vs. Zelim Imadaev | UFC 236 - Holloway vs. Poirier,Max Griffin,1,12188,71,170,3472,966,14,6,7,2,4,0,1,0,5,0,1,2,0,0,1,0,0,0,2,0,6,722,-2,Zelim Imadaev,1,8844,72,170,1106,0,8,0,8,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,242,8,UFC 236 - Holloway vs. Poirier,1,0,0
Chad Mendes vs. Conor McGregor | UFC 189 - Mendes vs. McGregor,Conor McGregor,1,9858,68,155,2681,826,17,2,15,1,1,0,0,2,0,0,3,0,3,0,0,0,0,0,0,0,5,215,13,Chad Mendes,1,11028,66,145,2479,1617,17,2,7,2,8,0,1,0,1,0,2,1,1,0,1,0,0,0,1,0,10,558,1,UFC 189 - Mendes vs. McGregor,1,1,1
Bart Palaszewski vs. Hatsu Hioki | UFC 144 - Edgar vs. Henderson,Bart Palaszewski,1,10499,69,145,3682,120,36,14,18,10,8,0,2,2,7,0,2,1,2,0,0,0,0,0,1,0,1,472,1,Hatsu Hioki,1,10450,71,145,3430,120,25,4,5,11,9,0,0,0,4,0,3,0,0,1,2,0,0,0,0,0,1,625,5,UFC 144 - Edgar vs. Henderson,0,0,0
Beneil Dariush vs. Ramsey Nijem | UFC Fight Night 39 - Nogueira vs. Nelson,Ramsey Nijem,1,9506,71,155,2184,1042,8,4,2,2,4,0,2,2,0,0,1,2,0,0,1,0,1,1,0,0,7,439,1,Beneil Dariush,1,9106,70,155,1603,86,7,0,2,3,1,0,0,0,0,0,3,0,1,2,0,0,0,0,0,0,1,200,7,UFC Fight Night 39 - Nogueira vs. Nelson,1,1,1
Chris Cariaso vs. Louis Smolka | UFC Fight Night 40 - Brown vs. Silva,Louis Smolka,1,8334,69,135,742,115,7,0,2,4,1,0,0,0,0,0,3,0,1,1,1,0,0,0,0,0,1,511,7,Chris Cariaso,1,12036,63,125,2919,1204,16,5,3,2,11,0,1,2,2,0,2,1,1,0,1,0,0,0,1,0,9,674,2,UFC Fight Night 40 - Brown vs. Silva,0,0,0
Ashlee Evans-Smith vs. Veronica Macedo | UFC Fight Night 93 - Arlovski vs. Barnett,Veronica Macedo,0,7614,63,125,175,0,5,0,1,1,3,0,0,0,0,0,2,0,0,1,1,0,0,0,0,0,0,883,5,Ashlee Evans-Smith,0,10649,68,136,1281,637,4,1,2,0,2,0,0,1,0,0,2,1,1,0,1,0,0,1,0,0,2,735,1,UFC Fight Night 93 - Arlovski vs. Barnett,0,1,1
Kyle Bradley vs. Rafael dos Anjos | UFC Fight Night 20 - Maynard vs. Diaz,Rafael dos Anjos,1,9208,69,170,1934,422,12,4,1,6,4,0,1,0,3,0,1,2,0,0,1,0,1,0,1,0,3,627,1,Kyle Bradley,1,10007,70,170,2376,709,14,6,5,4,0,0,4,2,0,0,1,2,1,0,0,0,2,0,0,0,3,134,1,UFC Fight Night 20 - Maynard vs. Diaz,1,0,0
Kazuki Tokudome vs. Norman Parke | UFC 162 - Silva vs. Weidman,Norman Parke,1,9693,71,155,2673,203,17,2,3,12,2,0,0,2,0,0,3,0,1,0,2,0,0,0,0,0,1,385,7,Kazuki Tokudome,1,9621,71,155,2052,125,12,3,5,3,4,0,2,1,0,0,3,0,0,1,2,0,0,0,0,0,1,469,3,UFC 162 - Silva vs. Weidman,1,0,0
Joe Soto vs. Marco Beltran | UFC Fight Night 98 - Dos Anjos vs. Ferguson,Joe Soto,1,10821,66,135,3765,798,16,5,5,9,2,0,3,1,1,0,1,2,0,1,0,0,1,0,1,0,4,469,1,Marco Beltran,1,11129,68,125,3003,721,9,3,3,4,2,0,1,2,0,0,3,0,0,1,2,0,0,0,0,0,3,366,3,UFC Fight Night 98 - Dos Anjos vs. Ferguson,1,2,1
John Dodson vs. Jussier da Silva | UFC on FX 5 - Browne vs. Bigfoot,John Dodson,1,10236,63,135,2954,307,13,5,5,2,6,0,0,0,5,0,3,0,1,0,2,0,0,0,0,0,2,596,4,Jussier da Silva,1,10036,65,125,2702,0,14,1,0,7,7,0,0,0,1,0,3,0,0,3,0,0,0,0,0,0,0,630,5,UFC on FX 5 - Browne vs. Bigfoot,1,1,1
Charles Rosa vs. Kyle Bochniak | UFC Fight Night 81 - Dillashaw vs. Cruz,Kyle Bochniak,1,10573,67,145,723,0,6,0,2,2,2,0,0,0,0,0,3,0,1,1,1,0,0,0,0,0,0,431,6,Charles Rosa,1,10738,70,145,1241,470,10,2,3,7,0,0,0,0,2,0,1,2,0,1,0,0,0,0,2,0,3,367,-1,UFC Fight Night 81 - Dillashaw vs. Cruz,0,0,0
Royston Wee vs. Zhikui Yao | UFC Fight Night 48 - Bisping vs. Le,Royston Wee,1,10143,67,137,1015,231,3,0,0,1,1,0,0,0,0,0,3,0,0,1,1,0,0,0,0,0,1,356,3,Zhikui Yao,1,8598,67,125,630,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-131,1,UFC Fight Night 48 - Bisping vs. Le,1,0,0
Gabriel Gonzaga vs. Shane Carwin | UFC 96 - Jackson vs. Jardine,Shane Carwin,1,12481,74,254,1240,287,10,0,6,4,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,2,67,10,Gabriel Gonzaga,1,10886,74,264,2166,1204,10,3,5,5,0,0,3,0,0,0,2,1,1,1,0,0,1,0,0,0,8,385,2,UFC 96 - Jackson vs. Jardine,1,1,1
Joe Lauzon vs. Melvin Guillard | UFC 136 - Edgar vs. Maynard 3,Melvin Guillard,1,10419,69,170,3248,2163,29,8,19,2,8,0,0,7,1,0,3,0,2,0,1,0,0,0,0,0,14,412,5,Joe Lauzon,1,10000,70,155,2786,1841,20,6,4,16,0,0,2,3,1,0,2,1,0,2,0,0,0,1,0,0,10,314,1,UFC 136 - Edgar vs. Maynard 3,0,2,1
Chad Mendes vs. Nik Lentz | UFC on Fox 9 - Johnson vs. Benavidez 2,Chad Mendes,1,10454,66,145,1905,1043,15,1,6,2,7,0,1,0,0,0,3,0,3,0,0,0,0,0,0,0,7,502,4,Nik Lentz,1,10715,68,155,3059,1547,24,5,9,7,8,0,2,1,2,0,3,0,1,0,2,0,0,0,0,0,12,504,3,UFC on Fox 9 - Johnson vs. Benavidez 2,1,0,0
Gregor Gillespie vs. Jordan Rinaldi | UFC on Fox 27 - Jacare vs. Brunson 2,Jordan Rinaldi,1,11082,70,145,2822,608,13,5,1,7,4,0,1,1,3,0,2,1,0,2,0,0,0,0,1,0,2,620,1,Gregor Gillespie,1,11273,69,155,1464,490,10,0,4,4,2,0,0,0,0,0,3,0,1,1,1,0,0,0,0,0,3,365,10,UFC on Fox 27 - Jacare vs. Brunson 2,0,1,1
Diego Sanchez vs. Mickey Gall | UFC 235 - Jones vs. Smith,Diego Sanchez,1,13575,70,170,6098,5075,28,11,9,6,13,0,4,0,7,0,1,2,0,0,1,0,2,0,0,0,28,603,1,Mickey Gall,1,9901,74,170,1197,1120,5,1,0,5,0,0,0,0,1,0,2,1,0,2,0,0,0,0,1,0,5,286,1,UFC 235 - Jones vs. Smith,1,1,1
Eddie Alvarez vs. Rafael dos Anjos | UFC Fight Night 90 - Dos Anjos vs. Alvarez,Rafael dos Anjos,1,11577,69,170,4303,2791,25,7,5,8,11,0,2,0,5,0,3,0,1,0,2,0,0,0,0,0,19,653,5,Eddie Alvarez,1,11866,70,155,4589,649,27,4,15,6,6,0,1,2,1,0,2,1,0,0,2,0,0,0,1,0,3,496,2,UFC Fight Night 90 - Dos Anjos vs. Alvarez,0,1,1
James Te Huna vs. Ricardo Romero | UFC 135 - Jones vs. Rampage,Ricardo Romero,1,12215,72,205,1478,448,11,2,4,6,1,0,1,0,0,1,2,1,0,2,0,0,1,0,0,0,2,323,-1,James Te Huna,1,10952,73,185,3094,581,12,5,8,2,1,0,1,3,0,1,2,1,2,0,0,0,0,1,0,0,2,318,-1,UFC 135 - Jones vs. Rampage,0,1,1
Ron van Clief vs. Royce Gracie | UFC 4 - Revenge of the Warriors,Ron van Clief,1,822,70,190,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Royce Gracie,1,10231,72,176,399,399,8,0,1,7,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,8,140,8,UFC 4 - Revenge of the Warriors,0,2,1
Steve Lopez vs. Waylon Lowe | UFC 119 - Mir vs. Cro Cop,Steve Lopez,1,9553,71,155,1310,371,12,2,1,3,4,0,1,0,1,0,2,1,0,0,2,0,1,0,0,0,1,442,-1,Waylon Lowe,1,10921,67,155,1589,119,8,3,3,3,2,0,2,1,0,0,2,1,2,0,0,0,1,0,0,0,1,317,-1,UFC 119 - Mir vs. Cro Cop,0,0,0
Bruno Santos vs. Chris Camozzi | UFC 175 - Weidman vs. Machida,Bruno Santos,1,9850,68,185,2408,210,13,1,1,0,11,0,0,0,1,0,2,1,0,0,2,0,0,0,1,0,1,921,-1,Chris Camozzi,1,10089,75,185,2912,1477,19,7,6,5,8,0,0,4,3,0,1,2,0,0,1,0,0,1,1,0,10,609,-2,UFC 175 - Weidman vs. Machida,1,0,0
Hacran Dias vs. Nik Lentz | UFC on FX 8 - Belfort vs. Rockhold,Nik Lentz,1,10505,68,155,2849,1337,23,5,9,7,7,0,2,1,2,0,2,1,1,0,1,0,1,0,0,0,11,490,2,Hacran Dias,1,10594,68,155,2835,329,21,1,3,8,8,0,0,0,1,0,3,0,0,2,1,0,0,0,0,0,1,581,9,UFC on FX 8 - Belfort vs. Rockhold,1,0,0
Caio Magalhaes vs. Josh Samman | UFC - The Ultimate Fighter 21 Finale,Caio Magalhaes,1,10072,73,185,2145,1129,9,1,3,3,3,0,0,0,1,0,3,0,2,0,1,0,0,0,0,0,5,543,4,Josh Samman,1,9981,75,186,2997,820,11,2,8,1,1,0,0,1,1,0,3,0,3,0,0,0,0,0,0,0,2,322,3,UFC - The Ultimate Fighter 21 Finale,0,2,1
Amir Sadollah vs. Jorge Lopez | UFC on Fuel TV 3 - Korean Zombie vs. Poirier,Amir Sadollah,1,11584,71,170,1424,1424,5,3,0,2,3,0,1,0,2,0,2,1,0,1,1,0,0,0,1,0,8,652,-1,Jorge Lopez,1,8576,70,170,1810,241,11,2,4,0,6,0,0,0,2,0,2,1,1,0,1,0,0,0,1,0,1,628,-1,UFC on Fuel TV 3 - Korean Zombie vs. Poirier,1,0,0
Frank Mir vs. Mark Hunt | UFC Fight Night 85 - Hunt vs. Mir,Mark Hunt,1,15337,70,265,4290,2002,11,10,8,0,3,0,4,6,0,0,1,2,1,0,0,0,2,0,0,0,11,552,1,Frank Mir,1,13449,75,262,5362,5251,18,10,5,9,3,0,7,0,3,0,2,1,2,0,0,0,0,0,1,0,26,353,-1,UFC Fight Night 85 - Hunt vs. Mir,1,1,1
Cathal Pendred vs. Tom Breese | UFC Fight Night 76 - Holohan vs. Smolka,Tom Breese,1,8794,75,170,1855,147,8,0,2,6,0,0,0,0,0,0,3,0,1,2,0,0,0,0,0,0,1,357,8,Cathal Pendred,1,10279,73,170,2436,462,17,3,6,1,10,0,1,1,1,0,2,1,0,0,2,0,0,0,1,0,5,737,-1,UFC Fight Night 76 - Holohan vs. Smolka,1,1,1
Guangyou Ning vs. Marco Beltran | UFC Fight Night 79 - Henderson vs. Masvidal,Guangyou Ning,1,12401,65,145,2989,462,5,2,3,1,1,0,0,1,1,0,3,0,2,0,1,0,0,0,0,0,2,654,3,Marco Beltran,1,10786,68,125,2660,378,7,3,3,3,1,0,1,2,0,0,1,2,0,0,1,0,1,1,0,0,1,300,1,UFC Fight Night 79 - Henderson vs. Masvidal,0,0,0
Conor McGregor vs. Khabib Nurmagomedov | UFC 229 - Nurmagomedov vs. McGregor,Khabib Nurmagomedov,1,10973,70,155,3675,2451,26,0,8,8,10,0,0,0,0,0,3,0,0,1,2,0,0,0,0,0,10,522,26,Conor McGregor,1,11041,68,155,3864,2009,21,3,18,1,2,0,0,3,0,0,2,1,1,0,1,0,0,1,0,0,10,301,2,UFC 229 - Nurmagomedov vs. McGregor,1,2,1
Alex Morono vs. Kyle Noke | UFC 195 - Lawler vs. Condit,Alex Morono,1,9270,71,170,1857,0,11,3,4,5,1,0,1,0,2,0,3,0,2,1,0,0,0,0,0,0,0,350,5,Kyle Noke,1,13073,73,170,4781,2023,22,7,9,7,6,0,1,2,4,0,2,1,1,0,1,0,0,0,1,0,9,561,2,UFC 195 - Lawler vs. Condit,1,0,0
Chris Tuchscherer vs. Gabriel Gonzaga | UFC 102 - Couture vs. Nogueira,Chris Tuchscherer,1,12409,74,260,1960,0,20,1,12,4,4,0,0,0,1,0,3,0,2,1,0,0,0,0,0,0,0,316,3,Gabriel Gonzaga,1,11061,74,264,2341,1379,10,4,5,5,0,0,4,0,0,0,2,1,1,1,0,0,1,0,0,0,9,362,-1,UFC 102 - Couture vs. Nogueira,0,1,1
